word	key	frequency_level	spelling_region	pos_code	lemma	source
especial	especial	35	通用	aj0	especial	ESDB
especially	especially	35	通用	av0	especially	ESDB
espionage	espionage	35	通用	n0	espionage	ESDB
essay	essay	35	通用	m0	essay	ESDB
essay's	essay's	35	通用	np	essay	ESDB
essayed	essayed	35	通用	vd	essay	ESDB
essaying	essaying	35	通用	vg	essay	ESDB
essays	essays	35	通用	ms	essay	ESDB
essence	essence	35	通用	n0	essence	ESDB
essence's	essence's	35	通用	np	essence	ESDB
essences	essences	35	通用	ns	essence	ESDB
essential	essential	35	通用	aj0;n0	essential	ESDB
essentially	essentially	35	通用	av0	essentially	ESDB
essentials	essentials	35	通用	ns	essential	ESDB
establish	establish	35	通用	v0	establish	ESDB
established	established	35	通用	vd	establish	ESDB
establishes	establishes	35	通用	vs	establish	ESDB
establishing	establishing	35	通用	vg	establish	ESDB
establishment	establishment	35	通用	n0	establishment	ESDB
establishment's	establishment's	35	通用	np	establishment	ESDB
establishments	establishments	35	通用	ns	establishment	ESDB
estate	estate	35	通用	n0	estate	ESDB
estate's	estate's	35	通用	np	estate	ESDB
estates	estates	35	通用	ns	estate	ESDB
esteem	esteem	35	通用	n0;v0	esteem	ESDB
esteemed	esteemed	35	通用	vd	esteem	ESDB
esteeming	esteeming	35	通用	vg	esteem	ESDB
esteems	esteems	35	通用	vs	esteem	ESDB
estimate	estimate	35	通用	m0	estimate	ESDB
estimated	estimated	35	通用	aj0;vd	estimate;estimated	ESDB
estimates	estimates	35	通用	ms	estimate	ESDB
estimating	estimating	35	通用	vg	estimate	ESDB
estimation	estimation	35	通用	n0	estimation	ESDB
estimations	estimations	35	通用	ns	estimation	ESDB
estrangement	estrangement	35	通用	n0	estrangement	ESDB
estrangements	estrangements	35	通用	ns	estrangement	ESDB
etch	etch	35	通用	v0	etch	ESDB
etched	etched	35	通用	vd	etch	ESDB
etches	etches	35	通用	vs	etch	ESDB
etching	etching	35	通用	n0;vg	etch;etching	ESDB
etchings	etchings	35	通用	ns	etching	ESDB
eternal	eternal	35	通用	aj0	eternal	ESDB
eternally	eternally	35	通用	av0	eternally	ESDB
eternities	eternities	35	通用	ns	eternity	ESDB
eternity	eternity	35	通用	n0	eternity	ESDB
eternity's	eternity's	35	通用	np	eternity	ESDB
ether	ether	35	通用	n0	ether	ESDB
ethereal	ethereal	35	通用	aj0	ethereal	ESDB
ethic	ethic	35	通用	n0	ethic	ESDB
ethical	ethical	35	通用	aj0	ethical	ESDB
ethically	ethically	35	通用	av0	ethically	ESDB
ethics	ethics	35	通用	n0;ns	ethic;ethics	ESDB
ethnic	ethnic	35	通用	aj0;n0	ethnic	ESDB
ethnic's	ethnic's	35	通用	np	ethnic	ESDB
ethnics	ethnics	35	通用	ns	ethnic	ESDB
ethos	ethos	35	通用	n0	ethos	ESDB
etiquette	etiquette	35	通用	n0	etiquette	ESDB
etymological	etymological	35	通用	aj0	etymological	ESDB
etymologies	etymologies	35	通用	ns	etymology	ESDB
etymology	etymology	35	通用	n0	etymology	ESDB
eulogies	eulogies	35	通用	ns	eulogy	ESDB
eulogise	eulogise	35	英式-ise	v0	eulogise	ESDB
eulogised	eulogised	35	英式-ise	vd	eulogise	ESDB
eulogises	eulogises	35	英式-ise	vs	eulogise	ESDB
eulogising	eulogising	35	英式-ise	vg	eulogise	ESDB
eulogize	eulogize	35	美式;英式-ize	v0	eulogize	ESDB
eulogized	eulogized	35	美式;英式-ize	vd	eulogize	ESDB
eulogizes	eulogizes	35	美式;英式-ize	vs	eulogize	ESDB
eulogizing	eulogizing	35	美式;英式-ize	vg	eulogize	ESDB
eulogy	eulogy	35	通用	n0	eulogy	ESDB
euphemism	euphemism	35	通用	n0	euphemism	ESDB
euphemisms	euphemisms	35	通用	ns	euphemism	ESDB
eureka	eureka	35	通用	i	eureka	ESDB
euthanasia	euthanasia	35	通用	n0	euthanasia	ESDB
evacuate	evacuate	35	通用	v0	evacuate	ESDB
evacuated	evacuated	35	通用	vd	evacuate	ESDB
evacuates	evacuates	35	通用	vs	evacuate	ESDB
evacuating	evacuating	35	通用	vg	evacuate	ESDB
evacuation	evacuation	35	通用	n0	evacuation	ESDB
evacuations	evacuations	35	通用	ns	evacuation	ESDB
evade	evade	35	通用	v0	evade	ESDB
evaded	evaded	35	通用	vd	evade	ESDB
evades	evades	35	通用	vs	evade	ESDB
evading	evading	35	通用	vg	evade	ESDB
evaluate	evaluate	35	通用	v0	evaluate	ESDB
evaluated	evaluated	35	通用	vd	evaluate	ESDB
evaluates	evaluates	35	通用	vs	evaluate	ESDB
evaluating	evaluating	35	通用	vg	evaluate	ESDB
evaluation	evaluation	35	通用	n0	evaluation	ESDB
evaluations	evaluations	35	通用	ns	evaluation	ESDB
evangelical	evangelical	35	通用	aj0;n0	evangelical	ESDB
evangelicals	evangelicals	35	通用	ns	evangelical	ESDB
evangelism	evangelism	35	通用	n0	evangelism	ESDB
evangelist	evangelist	35	通用	n0	evangelist	ESDB
evangelist's	evangelist's	35	通用	np	evangelist	ESDB
evangelistic	evangelistic	35	通用	aj0	evangelistic	ESDB
evangelists	evangelists	35	通用	ns	evangelist	ESDB
evaporate	evaporate	35	通用	v0	evaporate	ESDB
evaporated	evaporated	35	通用	vd	evaporate	ESDB
evaporates	evaporates	35	通用	vs	evaporate	ESDB
evaporating	evaporating	35	通用	vg	evaporate	ESDB
evaporation	evaporation	35	通用	n0	evaporation	ESDB
evasion	evasion	35	通用	n0	evasion	ESDB
evasions	evasions	35	通用	ns	evasion	ESDB
evasive	evasive	35	通用	aj0	evasive	ESDB
eve	eve	35	通用	n0	eve	ESDB
even	even	35	通用	aj0;av0;c;m0	even	ESDB
evened	evened	35	通用	vd	even	ESDB
evener	evener	35	通用	aj1	even	ESDB
evenest	evenest	35	通用	aj2	even	ESDB
evening	evening	35	通用	i;n0;vg	even;evening	ESDB
evening's	evening's	35	通用	np	evening	ESDB
evenings	evenings	35	通用	ns	evening	ESDB
evenly	evenly	35	通用	av0	evenly	ESDB
evenness	evenness	35	通用	n0	evenness	ESDB
evens	evens	35	通用	ms	even	ESDB
event	event	35	通用	n0	event	ESDB
event's	event's	35	通用	np	event	ESDB
eventful	eventful	35	通用	aj0	eventful	ESDB
events	events	35	通用	ns	event	ESDB
eventual	eventual	35	通用	aj0	eventual	ESDB
eventualities	eventualities	35	通用	ns	eventuality	ESDB
eventuality	eventuality	35	通用	n0	eventuality	ESDB
eventually	eventually	35	通用	av0	eventually	ESDB
ever	ever	35	通用	av0	ever	ESDB
evergreen	evergreen	35	通用	aj0;n0	evergreen	ESDB
evergreen's	evergreen's	35	通用	np	evergreen	ESDB
evergreens	evergreens	35	通用	ns	evergreen	ESDB
everlasting	everlasting	35	通用	aj0;n0	everlasting	ESDB
everlastings	everlastings	35	通用	ns	everlasting	ESDB
evermore	evermore	35	通用	av0	evermore	ESDB
every	every	35	通用	d	every	ESDB
everybody	everybody	35	通用	pn0	everybody	ESDB
everybody's	everybody's	35	通用	pnp	everybody	ESDB
everyday	everyday	35	通用	aj0	everyday	ESDB
everyone	everyone	35	通用	pn0	everyone	ESDB
everyone's	everyone's	35	通用	pnp	everyone	ESDB
everything	everything	35	通用	pn0	everything	ESDB
everything's	everything's	35	通用	pnp	everything	ESDB
everywhere	everywhere	35	通用	av0	everywhere	ESDB
eves	eves	35	通用	ns	eve	ESDB
evict	evict	35	通用	v0	evict	ESDB
evicted	evicted	35	通用	vd	evict	ESDB
evicting	evicting	35	通用	vg	evict	ESDB
eviction	eviction	35	通用	n0	eviction	ESDB
evictions	evictions	35	通用	ns	eviction	ESDB
evicts	evicts	35	通用	vs	evict	ESDB
evidence	evidence	35	通用	n0;v0	evidence	ESDB
evidenced	evidenced	35	通用	vd	evidence	ESDB
evidences	evidences	35	通用	vs	evidence	ESDB
evidencing	evidencing	35	通用	vg	evidence	ESDB
evident	evident	35	通用	aj0	evident	ESDB
evidently	evidently	35	通用	av0	evidently	ESDB
evil	evil	35	通用	aj0;n0	evil	ESDB
evil's	evil's	35	通用	np	evil	ESDB
eviler	eviler	35	美式	aj1	evil	ESDB
evilest	evilest	35	美式	aj2	evil	ESDB
eviller	eviller	35	英式-ise;英式-ize	aj1	evil	ESDB
evillest	evillest	35	英式-ise;英式-ize	aj2	evil	ESDB
evils	evils	35	通用	ns	evil	ESDB
evocative	evocative	35	通用	aj0	evocative	ESDB
evoke	evoke	35	通用	v0	evoke	ESDB
evoked	evoked	35	通用	vd	evoke	ESDB
evokes	evokes	35	通用	vs	evoke	ESDB
evoking	evoking	35	通用	vg	evoke	ESDB
evolution	evolution	35	通用	n0	evolution	ESDB
evolution's	evolution's	35	通用	np	evolution	ESDB
evolutionary	evolutionary	35	通用	aj0	evolutionary	ESDB
evolve	evolve	35	通用	v0	evolve	ESDB
evolved	evolved	35	通用	vd	evolve	ESDB
evolves	evolves	35	通用	vs	evolve	ESDB
evolving	evolving	35	通用	vg	evolve	ESDB
ewe	ewe	35	通用	n0	ewe	ESDB
ewe's	ewe's	35	通用	np	ewe	ESDB
ewes	ewes	35	通用	ns	ewe	ESDB
exacerbated	exacerbated	35	通用	vd	exacerbate	ESDB
exact	exact	35	通用	aj0;v0	exact	ESDB
exacted	exacted	35	通用	vd	exact	ESDB
exacter	exacter	35	通用	aj1	exact	ESDB
exactest	exactest	35	通用	aj2	exact	ESDB
exacting	exacting	35	通用	aj0;vg	exact;exacting	ESDB
exactly	exactly	35	通用	av0	exactly	ESDB
exacts	exacts	35	通用	vs	exact	ESDB
exaggerate	exaggerate	35	通用	v0	exaggerate	ESDB
exaggerated	exaggerated	35	通用	aj0;vd	exaggerate;exaggerated	ESDB
exaggerates	exaggerates	35	通用	vs	exaggerate	ESDB
exaggerating	exaggerating	35	通用	vg	exaggerate	ESDB
exaggeration	exaggeration	35	通用	n0	exaggeration	ESDB
exaggerations	exaggerations	35	通用	ns	exaggeration	ESDB
exalt	exalt	35	通用	v0	exalt	ESDB
exaltation	exaltation	35	通用	n0	exaltation	ESDB
exaltation's	exaltation's	35	通用	np	exaltation	ESDB
exalted	exalted	35	通用	vd	exalt	ESDB
exalting	exalting	35	通用	vg	exalt	ESDB
exalts	exalts	35	通用	vs	exalt	ESDB
exam	exam	35	通用	n0	exam	ESDB
examination	examination	35	通用	n0	examination	ESDB
examinations	examinations	35	通用	ns	examination	ESDB
examine	examine	35	通用	v0	examine	ESDB
examined	examined	35	通用	vd	examine	ESDB
examiner	examiner	35	通用	n0	examiner	ESDB
examiners	examiners	35	通用	ns	examiner	ESDB
examines	examines	35	通用	vs	examine	ESDB
examining	examining	35	通用	vg	examine	ESDB
example	example	35	通用	m0	example	ESDB
exampled	exampled	35	通用	vd	example	ESDB
examples	examples	35	通用	ms	example	ESDB
exampling	exampling	35	通用	vg	example	ESDB
exams	exams	35	通用	ns	exam	ESDB
exasperate	exasperate	35	通用	v0	exasperate	ESDB
exasperated	exasperated	35	通用	aj0;vd	exasperate;exasperated	ESDB
exasperates	exasperates	35	通用	vs	exasperate	ESDB
exasperating	exasperating	35	通用	aj0;vg	exasperate;exasperating	ESDB
exasperation	exasperation	35	通用	n0	exasperation	ESDB
excavate	excavate	35	通用	v0	excavate	ESDB
excavated	excavated	35	通用	vd	excavate	ESDB
excavates	excavates	35	通用	vs	excavate	ESDB
excavating	excavating	35	通用	vg	excavate	ESDB
excavation	excavation	35	通用	n0	excavation	ESDB
excavations	excavations	35	通用	ns	excavation	ESDB
exceed	exceed	35	通用	v0	exceed	ESDB
exceeded	exceeded	35	通用	vd	exceed	ESDB
exceeding	exceeding	35	通用	vg	exceed	ESDB
exceedingly	exceedingly	35	通用	av0	exceedingly	ESDB
exceeds	exceeds	35	通用	vs	exceed	ESDB
excel	excel	35	通用	v0	excel	ESDB
excelled	excelled	35	通用	vd	excel	ESDB
excellence	excellence	35	通用	n0	excellence	ESDB
excellent	excellent	35	通用	aj0	excellent	ESDB
excellently	excellently	35	通用	av0	excellently	ESDB
excelling	excelling	35	通用	vg	excel	ESDB
excels	excels	35	通用	vs	excel	ESDB
except	except	35	通用	c;pp;v0	except	ESDB
excepted	excepted	35	通用	vd	except	ESDB
excepting	excepting	35	通用	pp;vg	except;excepting	ESDB
exception	exception	35	通用	n0	exception	ESDB
exceptional	exceptional	35	通用	aj0	exceptional	ESDB
exceptionally	exceptionally	35	通用	av0	exceptionally	ESDB
exceptions	exceptions	35	通用	ns	exception	ESDB
excepts	excepts	35	通用	vs	except	ESDB
excerpt	excerpt	35	通用	m0	excerpt	ESDB
excerpted	excerpted	35	通用	vd	excerpt	ESDB
excerpting	excerpting	35	通用	vg	excerpt	ESDB
excerpts	excerpts	35	通用	ms	excerpt	ESDB
excess	excess	35	通用	aj0;n0	excess	ESDB
excesses	excesses	35	通用	ns	excess	ESDB
excessive	excessive	35	通用	aj0	excessive	ESDB
excessively	excessively	35	通用	av0	excessively	ESDB
exchange	exchange	35	通用	m0	exchange	ESDB
exchange's	exchange's	35	通用	np	exchange	ESDB
exchanged	exchanged	35	通用	vd	exchange	ESDB
exchanges	exchanges	35	通用	ms	exchange	ESDB
exchanging	exchanging	35	通用	vg	exchange	ESDB
excise	excise	35	通用	m0	excise	ESDB
excised	excised	35	通用	vd	excise	ESDB
excises	excises	35	通用	ms	excise	ESDB
excising	excising	35	通用	vg	excise	ESDB
excitable	excitable	35	通用	aj0	excitable	ESDB
excite	excite	35	通用	v0	excite	ESDB
excited	excited	35	通用	aj0;vd	excite;excited	ESDB
excitement	excitement	35	通用	n0	excitement	ESDB
excitements	excitements	35	通用	ns	excitement	ESDB
excites	excites	35	通用	vs	excite	ESDB
exciting	exciting	35	通用	aj0;vg	excite;exciting	ESDB
exclaim	exclaim	35	通用	v0	exclaim	ESDB
exclaimed	exclaimed	35	通用	vd	exclaim	ESDB
exclaiming	exclaiming	35	通用	vg	exclaim	ESDB
exclaims	exclaims	35	通用	vs	exclaim	ESDB
exclamation	exclamation	35	通用	n0	exclamation	ESDB
exclamations	exclamations	35	通用	ns	exclamation	ESDB
exclude	exclude	35	通用	v0	exclude	ESDB
excluded	excluded	35	通用	vd	exclude	ESDB
excludes	excludes	35	通用	vs	exclude	ESDB
excluding	excluding	35	通用	pp;vg	exclude;excluding	ESDB
exclusion	exclusion	35	通用	n0	exclusion	ESDB
exclusions	exclusions	35	通用	ns	exclusion	ESDB
exclusive	exclusive	35	通用	aj0;n0	exclusive	ESDB
exclusively	exclusively	35	通用	av0	exclusively	ESDB
exclusives	exclusives	35	通用	ns	exclusive	ESDB
excommunicate	excommunicate	35	通用	v0	excommunicate	ESDB
excommunicated	excommunicated	35	通用	vd	excommunicate	ESDB
excommunicates	excommunicates	35	通用	vs	excommunicate	ESDB
excommunicating	excommunicating	35	通用	vg	excommunicate	ESDB
excommunication	excommunication	35	通用	n0	excommunication	ESDB
excommunications	excommunications	35	通用	ns	excommunication	ESDB
excrement	excrement	35	通用	n0	excrement	ESDB
excrete	excrete	35	通用	v0	excrete	ESDB
excreted	excreted	35	通用	vd	excrete	ESDB
excretes	excretes	35	通用	vs	excrete	ESDB
excreting	excreting	35	通用	vg	excrete	ESDB
excruciating	excruciating	35	通用	aj0	excruciating	ESDB
excursion	excursion	35	通用	n0	excursion	ESDB
excursions	excursions	35	通用	ns	excursion	ESDB
excusable	excusable	35	通用	aj0	excusable	ESDB
excuse	excuse	35	通用	m0	excuse	ESDB
excused	excused	35	通用	vd	excuse	ESDB
excuses	excuses	35	通用	ms	excuse	ESDB
excusing	excusing	35	通用	vg	excuse	ESDB
executable	executable	35	通用	aj0	executable	ESDB
execute	execute	35	通用	v0	execute	ESDB
executed	executed	35	通用	vd	execute	ESDB
executes	executes	35	通用	vs	execute	ESDB
executing	executing	35	通用	vg	execute	ESDB
execution	execution	35	通用	n0	execution	ESDB
executioner	executioner	35	通用	n0	executioner	ESDB
executioner's	executioner's	35	通用	np	executioner	ESDB
executioners	executioners	35	通用	ns	executioner	ESDB
executions	executions	35	通用	ns	execution	ESDB
executive	executive	35	通用	aj0;n0	executive	ESDB
executive's	executive's	35	通用	np	executive	ESDB
executives	executives	35	通用	ns	executive	ESDB
executor	executor	35	通用	n0	executor	ESDB
executor's	executor's	35	通用	np	executor	ESDB
executors	executors	35	通用	ns	executor	ESDB
exemplary	exemplary	35	通用	aj0	exemplary	ESDB
exemplified	exemplified	35	通用	vd	exemplify	ESDB
exemplifies	exemplifies	35	通用	vs	exemplify	ESDB
exemplify	exemplify	35	通用	v0	exemplify	ESDB
exemplifying	exemplifying	35	通用	vg	exemplify	ESDB
exempt	exempt	35	通用	aj0;v0	exempt	ESDB
exempted	exempted	35	通用	vd	exempt	ESDB
exempting	exempting	35	通用	vg	exempt	ESDB
exemption	exemption	35	通用	n0	exemption	ESDB
exemption's	exemption's	35	通用	np	exemption	ESDB
exemptions	exemptions	35	通用	ns	exemption	ESDB
exempts	exempts	35	通用	vs	exempt	ESDB
exercise	exercise	35	通用	m0	exercise	ESDB
exercised	exercised	35	通用	vd	exercise	ESDB
exercises	exercises	35	通用	ms	exercise	ESDB
exercising	exercising	35	通用	vg	exercise	ESDB
exert	exert	35	通用	v0	exert	ESDB
exerted	exerted	35	通用	vd	exert	ESDB
exerting	exerting	35	通用	vg	exert	ESDB
exertion	exertion	35	通用	n0	exertion	ESDB
exertions	exertions	35	通用	ns	exertion	ESDB
exerts	exerts	35	通用	vs	exert	ESDB
exhale	exhale	35	通用	v0	exhale	ESDB
exhaled	exhaled	35	通用	vd	exhale	ESDB
exhales	exhales	35	通用	vs	exhale	ESDB
exhaling	exhaling	35	通用	vg	exhale	ESDB
exhaust	exhaust	35	通用	m0	exhaust	ESDB
exhausted	exhausted	35	通用	aj0;vd	exhaust;exhausted	ESDB
exhausting	exhausting	35	通用	aj0;vg	exhaust;exhausting	ESDB
exhaustion	exhaustion	35	通用	n0	exhaustion	ESDB
exhaustive	exhaustive	35	通用	aj0	exhaustive	ESDB
exhausts	exhausts	35	通用	ms	exhaust	ESDB
exhibit	exhibit	35	通用	m0	exhibit	ESDB
exhibit's	exhibit's	35	通用	np	exhibit	ESDB
exhibited	exhibited	35	通用	vd	exhibit	ESDB
exhibiting	exhibiting	35	通用	vg	exhibit	ESDB
exhibition	exhibition	35	通用	n0	exhibition	ESDB
exhibition's	exhibition's	35	通用	np	exhibition	ESDB
exhibitions	exhibitions	35	通用	ns	exhibition	ESDB
exhibits	exhibits	35	通用	ms	exhibit	ESDB
exhilarate	exhilarate	35	通用	v0	exhilarate	ESDB
exhilarated	exhilarated	35	通用	vd	exhilarate	ESDB
exhilarates	exhilarates	35	通用	vs	exhilarate	ESDB
exhilarating	exhilarating	35	通用	aj0;vg	exhilarate;exhilarating	ESDB
exhilaration	exhilaration	35	通用	n0	exhilaration	ESDB
exhort	exhort	35	通用	v0	exhort	ESDB
exhortation	exhortation	35	通用	n0	exhortation	ESDB
exhortations	exhortations	35	通用	ns	exhortation	ESDB
exhorted	exhorted	35	通用	vd	exhort	ESDB
exhorting	exhorting	35	通用	vg	exhort	ESDB
exhorts	exhorts	35	通用	vs	exhort	ESDB
exhume	exhume	35	通用	v0	exhume	ESDB
exhumed	exhumed	35	通用	vd	exhume	ESDB
exhumes	exhumes	35	通用	vs	exhume	ESDB
exhuming	exhuming	35	通用	vg	exhume	ESDB
exile	exile	35	通用	m0	exile	ESDB
exile's	exile's	35	通用	np	exile	ESDB
exiled	exiled	35	通用	vd	exile	ESDB
exiles	exiles	35	通用	ms	exile	ESDB
exiling	exiling	35	通用	vg	exile	ESDB
exist	exist	35	通用	v0	exist	ESDB
existed	existed	35	通用	vd	exist	ESDB
existence	existence	35	通用	n0	existence	ESDB
existences	existences	35	通用	ns	existence	ESDB
existent	existent	35	通用	aj0	existent	ESDB
existential	existential	35	通用	aj0	existential	ESDB
existentially	existentially	35	通用	av0	existentially	ESDB
existing	existing	35	通用	aj0;vg	exist;existing	ESDB
exists	exists	35	通用	vs	exist	ESDB
exit	exit	35	通用	m0	exit	ESDB
exited	exited	35	通用	vd	exit	ESDB
exiting	exiting	35	通用	vg	exit	ESDB
exits	exits	35	通用	ms	exit	ESDB
exodus	exodus	35	通用	n0	exodus	ESDB
exoduses	exoduses	35	通用	ns	exodus	ESDB
exonerate	exonerate	35	通用	v0	exonerate	ESDB
exonerated	exonerated	35	通用	vd	exonerate	ESDB
exonerates	exonerates	35	通用	vs	exonerate	ESDB
exonerating	exonerating	35	通用	vg	exonerate	ESDB
exoneration	exoneration	35	通用	n0	exoneration	ESDB
exorbitant	exorbitant	35	通用	aj0	exorbitant	ESDB
exotic	exotic	35	通用	aj0;n0	exotic	ESDB
exotics	exotics	35	通用	ns	exotic	ESDB
expand	expand	35	通用	v0	expand	ESDB
expandable	expandable	35	通用	aj0	expandable	ESDB
expanded	expanded	35	通用	aj0;vd	expand;expanded	ESDB
expanding	expanding	35	通用	vg	expand	ESDB
expands	expands	35	通用	vs	expand	ESDB
expanse	expanse	35	通用	n0	expanse	ESDB
expanses	expanses	35	通用	ns	expanse	ESDB
expansion	expansion	35	通用	n0	expansion	ESDB
expansions	expansions	35	通用	ns	expansion	ESDB
expansive	expansive	35	通用	aj0	expansive	ESDB
expatriate	expatriate	35	通用	aj0;m0	expatriate	ESDB
expatriate's	expatriate's	35	通用	np	expatriate	ESDB
expatriated	expatriated	35	通用	vd	expatriate	ESDB
expatriates	expatriates	35	通用	ms	expatriate	ESDB
expatriating	expatriating	35	通用	vg	expatriate	ESDB
expect	expect	35	通用	v0	expect	ESDB
expectancy	expectancy	35	通用	n0	expectancy	ESDB
expectant	expectant	35	通用	aj0	expectant	ESDB
expectation	expectation	35	通用	n0	expectation	ESDB
expectations	expectations	35	通用	ns	expectation	ESDB
expected	expected	35	通用	vd	expect	ESDB
expecting	expecting	35	通用	vg	expect	ESDB
expects	expects	35	通用	vs	expect	ESDB
expediencies	expediencies	35	通用	ns	expediency	ESDB
expediency	expediency	35	通用	n0	expediency	ESDB
expedient	expedient	35	通用	aj0;n0	expedient	ESDB
expedients	expedients	35	通用	ns	expedient	ESDB
expedite	expedite	35	通用	v0	expedite	ESDB
expedited	expedited	35	通用	vd	expedite	ESDB
expedites	expedites	35	通用	vs	expedite	ESDB
expediting	expediting	35	通用	vg	expedite	ESDB
expedition	expedition	35	通用	n0	expedition	ESDB
expedition's	expedition's	35	通用	np	expedition	ESDB
expeditions	expeditions	35	通用	ns	expedition	ESDB
expel	expel	35	通用	v0	expel	ESDB
expelled	expelled	35	通用	vd	expel	ESDB
expelling	expelling	35	通用	vg	expel	ESDB
expels	expels	35	通用	vs	expel	ESDB
expend	expend	35	通用	v0	expend	ESDB
expendable	expendable	35	通用	aj0;n0	expendable	ESDB
expendables	expendables	35	通用	ns	expendable	ESDB
expended	expended	35	通用	vd	expend	ESDB
expending	expending	35	通用	vg	expend	ESDB
expenditure	expenditure	35	通用	n0	expenditure	ESDB
expenditures	expenditures	35	通用	ns	expenditure	ESDB
expends	expends	35	通用	vs	expend	ESDB
expense	expense	35	通用	n0	expense	ESDB
expenses	expenses	35	通用	?;ns	expense;expenses	ESDB
expensive	expensive	35	通用	aj0	expensive	ESDB
experience	experience	35	通用	m0	experience	ESDB
experienced	experienced	35	通用	aj0;vd	experience;experienced	ESDB
experiences	experiences	35	通用	ms	experience	ESDB
experiencing	experiencing	35	通用	vg	experience	ESDB
experiment	experiment	35	通用	m0	experiment	ESDB
experiment's	experiment's	35	通用	np	experiment	ESDB
experimental	experimental	35	通用	aj0	experimental	ESDB
experimentally	experimentally	35	通用	av0	experimentally	ESDB
experimentation	experimentation	35	通用	n0	experimentation	ESDB
experimented	experimented	35	通用	vd	experiment	ESDB
experimenting	experimenting	35	通用	vg	experiment	ESDB
experiments	experiments	35	通用	ms	experiment	ESDB
expert	expert	35	通用	aj0;n0	expert	ESDB
expert's	expert's	35	通用	np	expert	ESDB
expertise	expertise	35	通用	n0	expertise	ESDB
expertly	expertly	35	通用	av0	expertly	ESDB
experts	experts	35	通用	ns	expert	ESDB
expiration	expiration	35	通用	n0	expiration	ESDB
expire	expire	35	通用	v0	expire	ESDB
expired	expired	35	通用	vd	expire	ESDB
expires	expires	35	通用	vs	expire	ESDB
expiring	expiring	35	通用	vg	expire	ESDB
expiry	expiry	35	通用	n0	expiry	ESDB
explain	explain	35	通用	v0	explain	ESDB
explained	explained	35	通用	vd	explain	ESDB
explaining	explaining	35	通用	vg	explain	ESDB
explains	explains	35	通用	vs	explain	ESDB
explanation	explanation	35	通用	n0	explanation	ESDB
explanations	explanations	35	通用	ns	explanation	ESDB
explanatory	explanatory	35	通用	aj0	explanatory	ESDB
expletive	expletive	35	通用	n0	expletive	ESDB
expletives	expletives	35	通用	ns	expletive	ESDB
explicable	explicable	35	通用	aj0	explicable	ESDB
explicit	explicit	35	通用	aj0	explicit	ESDB
explicitly	explicitly	35	通用	av0	explicitly	ESDB
explode	explode	35	通用	v0	explode	ESDB
exploded	exploded	35	通用	vd	explode	ESDB
explodes	explodes	35	通用	vs	explode	ESDB
exploding	exploding	35	通用	vg	explode	ESDB
exploit	exploit	35	通用	m0	exploit	ESDB
exploitation	exploitation	35	通用	n0	exploitation	ESDB
exploited	exploited	35	通用	vd	exploit	ESDB
exploiting	exploiting	35	通用	vg	exploit	ESDB
exploits	exploits	35	通用	ms	exploit	ESDB
exploration	exploration	35	通用	n0	exploration	ESDB
explorations	explorations	35	通用	ns	exploration	ESDB
explore	explore	35	通用	v0	explore	ESDB
explored	explored	35	通用	vd	explore	ESDB
explorer	explorer	35	通用	n0	explorer	ESDB
explorer's	explorer's	35	通用	np	explorer	ESDB
explorers	explorers	35	通用	ns	explorer	ESDB
explores	explores	35	通用	vs	explore	ESDB
exploring	exploring	35	通用	vg	explore	ESDB
explosion	explosion	35	通用	n0	explosion	ESDB
explosion's	explosion's	35	通用	np	explosion	ESDB
explosions	explosions	35	通用	ns	explosion	ESDB
explosive	explosive	35	通用	aj0;n0	explosive	ESDB
explosives	explosives	35	通用	ns	explosive	ESDB
exponent	exponent	35	通用	n0	exponent	ESDB
exponent's	exponent's	35	通用	np	exponent	ESDB
exponential	exponential	35	通用	aj0	exponential	ESDB
exponentially	exponentially	35	通用	av0	exponentially	ESDB
exponents	exponents	35	通用	ns	exponent	ESDB
export	export	35	通用	aj0;m0	export	ESDB
exported	exported	35	通用	vd	export	ESDB
exporter	exporter	35	通用	n0	exporter	ESDB
exporter's	exporter's	35	通用	np	exporter	ESDB
exporters	exporters	35	通用	ns	exporter	ESDB
exporting	exporting	35	通用	vg	export	ESDB
exports	exports	35	通用	ms	export	ESDB
expose	expose	35	通用	m0	expose	ESDB
exposed	exposed	35	通用	aj0;vd	expose;exposed	ESDB
exposes	exposes	35	通用	ms	expose	ESDB
exposing	exposing	35	通用	vg	expose	ESDB
exposition	exposition	35	通用	n0	exposition	ESDB
exposition's	exposition's	35	通用	np	exposition	ESDB
expositions	expositions	35	通用	ns	exposition	ESDB
exposure	exposure	35	通用	n0	exposure	ESDB
exposures	exposures	35	通用	ns	exposure	ESDB
expound	expound	35	通用	v0	expound	ESDB
expounded	expounded	35	通用	vd	expound	ESDB
expounding	expounding	35	通用	vg	expound	ESDB
expounds	expounds	35	通用	vs	expound	ESDB
express	express	35	通用	a0;m0	express	ESDB
expressed	expressed	35	通用	vd	express	ESDB
expresses	expresses	35	通用	ms	express	ESDB
expressing	expressing	35	通用	vg	express	ESDB
expression	expression	35	通用	n0	expression	ESDB
expressions	expressions	35	通用	ns	expression	ESDB
expressive	expressive	35	通用	aj0	expressive	ESDB
expressively	expressively	35	通用	av0	expressively	ESDB
expressly	expressly	35	通用	av0	expressly	ESDB
expressway	expressway	35	通用	n0	expressway	ESDB
expressway's	expressway's	35	通用	np	expressway	ESDB
